index,date,realRtn
9000.0,2024-01-02,-0.0037654653039268515
12000.0,2024-01-02,0.0
14000.0,2024-01-02,-0.004560085836909922
22000.0,2024-01-02,0.0
25000.0,2024-01-02,0.0
29000.0,2024-01-02,-0.00348806010195879
30000.0,2024-01-02,-0.007211538461538325
32000.0,2024-01-02,-0.004562533548040704
33000.0,2024-01-02,0.0
34000.0,2024-01-02,0.0
35000.0,2024-01-02,0.0
36000.0,2024-01-02,-0.006136606189967919
37000.0,2024-01-02,0.0
38000.0,2024-01-02,-0.0024154589371979673
39000.0,2024-01-02,-0.00453696290365635
40000.0,2024-01-02,-0.008034279592929905
41000.0,2024-01-02,0.0
45000.0,2024-01-02,0.0
47000.0,2024-01-02,0.0
49000.0,2024-01-02,0.0
50000.0,2024-01-02,-0.0077436582109481344
53000.0,2024-01-02,-0.0032180209171358554
54000.0,2024-01-02,0.0
55000.0,2024-01-02,0.0
56000.0,2024-01-02,-0.0026816840976133793
57000.0,2024-01-02,0.0
58000.0,2024-01-02,-0.0034955633234738936
59000.0,2024-01-02,0.0
60000.0,2024-01-02,0.0
62000.0,2024-01-02,0.0
64000.0,2024-01-02,0.0002691065662003833
67000.0,2024-01-02,0.0
68000.0,2024-01-02,0.0
69000.0,2024-01-02,-0.004539385847797117
73000.0,2024-01-02,0.0
77000.0,2024-01-02,-0.0032180209171358554
80000.0,2024-01-02,0.0
82000.0,2024-01-02,0.0
85000.0,2024-01-02,0.0
87000.0,2024-01-02,0.0
89000.0,2024-01-02,0.0
90000.0,2024-01-02,0.0
91000.0,2024-01-02,0.0
94000.0,2024-01-02,0.0
98000.0,2024-01-02,-0.0032301480484521194
99000.0,2024-01-02,0.0
103000.0,2024-01-02,0.0032414910858995505
105000.0,2024-01-02,0.0
108000.0,2024-01-02,0.0
109000.0,2024-01-02,0.0
110000.0,2024-01-02,-0.0026831231553529067
111000.0,2024-01-02,-0.0034871244635193976
112000.0,2024-01-02,-0.00026824034334760327
120000.0,2024-01-02,0.0
125000.0,2024-01-02,0.0
127000.0,2024-01-02,-0.0037664783427495685
135000.0,2024-01-02,0.0
148000.0,2024-01-02,-0.001612903225806539
149000.0,2024-01-02,0.0
152000.0,2024-01-02,0.0
160000.0,2024-01-02,0.0
162000.0,2024-01-02,0.0
166000.0,2024-01-02,0.0
170000.0,2024-01-02,0.0
174000.0,2024-01-02,-0.0008066684592632489
177000.0,2024-01-02,0.0
178000.0,2024-01-02,0.0
180000.0,2024-01-02,0.0
181000.0,2024-01-02,0.0
187000.0,2024-01-02,0.0
195000.0,2024-01-02,0.0018867924528302993
196000.0,2024-01-02,0.0
197000.0,2024-01-02,0.0
198000.0,2024-01-02,0.0
199000.0,2024-01-02,0.0005393743257822159
200000.0,2024-01-02,-0.000269541778975646
203000.0,2024-01-02,0.0
204000.0,2024-01-02,0.0
205000.0,2024-01-02,0.0
206000.0,2024-01-02,0.0
209000.0,2024-01-02,0.0
212000.0,2024-01-02,0.0
221000.0,2024-01-02,0.0
223000.0,2024-01-02,0.0
224000.0,2024-01-02,0.0
229000.0,2024-01-02,0.0
232000.0,2024-01-02,0.0002696144513345544
233000.0,2024-01-02,0.0
234000.0,2024-01-02,0.0
235000.0,2024-01-02,0.0
238000.0,2024-01-02,0.0
240000.0,2024-01-02,0.0
247000.0,2024-01-02,0.0
251000.0,2024-01-02,0.0
258000.0,2024-01-02,0.0
284000.0,2024-01-02,0.0002698327037236048
286000.0,2024-01-02,0.0
288000.0,2024-01-02,0.0
291000.0,2024-01-02,0.0
297000.0,2024-01-02,0.0002697599136767259
298000.0,2024-01-02,0.0
299000.0,2024-01-02,0.0008090614886731018
300000.0,2024-01-02,0.0
303000.0,2024-01-02,0.0
304000.0,2024-01-02,0.0
306000.0,2024-01-02,0.0
307000.0,2024-01-02,0.0
309000.0,2024-01-02,0.0
310000.0,2024-01-02,0.0
311000.0,2024-01-02,0.0
313000.0,2024-01-02,0.0008092797410306218
314000.0,2024-01-02,0.0010790396547073478
315000.0,2024-01-02,0.0
316000.0,2024-01-02,0.0
318000.0,2024-01-02,0.0
320000.0,2024-01-02,0.0
326000.0,2024-01-02,0.0
327000.0,2024-01-02,0.0
337000.0,2024-01-02,0.0
339000.0,2024-01-02,0.0002697599136767259
340000.0,2024-01-02,-0.00215343203230145
343000.0,2024-01-02,0.0
344000.0,2024-01-02,0.0
345000.0,2024-01-02,0.0
348000.0,2024-01-02,0.0
351000.0,2024-01-02,0.0
352000.0,2024-01-02,0.0
355000.0,2024-01-02,0.0
356000.0,2024-01-02,0.0
357000.0,2024-01-02,0.0
358000.0,2024-01-02,0.0
359000.0,2024-01-02,-0.0008086253369272711
360000.0,2024-01-02,0.0
361000.0,2024-01-02,0.0
364000.0,2024-01-02,0.0
368000.0,2024-01-02,0.0
369000.0,2024-01-02,0.0
370000.0,2024-01-02,0.0
372000.0,2024-01-02,0.0
380000.0,2024-01-02,0.0
384000.0,2024-01-02,0.0
401000.0,2024-01-02,0.0
402000.0,2024-01-02,0.0
405000.0,2024-01-02,0.0002698327037236048
406000.0,2024-01-02,-0.0002697599136767259
412000.0,2024-01-02,0.0
417000.0,2024-01-02,0.0
418000.0,2024-01-02,0.0
421000.0,2024-01-02,0.0
422000.0,2024-01-02,0.0
424000.0,2024-01-02,0.0
428000.0,2024-01-02,0.0
429000.0,2024-01-02,0.0
430000.0,2024-01-02,0.0
433000.0,2024-01-02,0.0
434000.0,2024-01-02,0.0
437000.0,2024-01-02,0.0
440000.0,2024-01-02,0.0
441000.0,2024-01-02,0.0021580793094144735
442000.0,2024-01-02,0.0
