index,date,realRtn
11000.0,2024-01-02,-0.0007358351729211954
59000.0,2024-01-02,0.0
61000.0,2024-01-02,-0.0025878003696857554
64000.0,2024-01-02,0.0003713330857777475
73000.0,2024-01-02,-0.0044296788482834915
75000.0,2024-01-02,0.0
77000.0,2024-01-02,0.0
80000.0,2024-01-02,0.0
115000.0,2024-01-02,0.0
123000.0,2024-01-02,0.0
130000.0,2024-01-02,0.0
150000.0,2024-01-02,0.0
157000.0,2024-01-02,-0.000741289844329085
158000.0,2024-01-02,0.0
159000.0,2024-01-02,0.0003707823507601571
162000.0,2024-01-02,0.0007393715341958984
163000.0,2024-01-02,0.0
166000.0,2024-01-02,0.0
169000.0,2024-01-02,-0.002959674435812132
170000.0,2024-01-02,-0.0011090573012939586
171000.0,2024-01-02,-0.0022205773501109416
172000.0,2024-01-02,0.0
173000.0,2024-01-02,0.0
175000.0,2024-01-02,-0.0047988187523069215
176000.0,2024-01-02,-0.004062038404726853
177000.0,2024-01-02,-0.0044329516069449015
178000.0,2024-01-02,-0.004065040650406582
179000.0,2024-01-02,-0.0007415647015202032
180000.0,2024-01-02,-0.0029574861367838157
182000.0,2024-01-02,-0.0003709198813057757
183000.0,2024-01-02,-0.003695491500369519
184000.0,2024-01-02,0.0
185000.0,2024-01-02,0.0
186000.0,2024-01-02,-0.0003703703703704653
188000.0,2024-01-02,0.0
189000.0,2024-01-02,-0.003328402366863825
192000.0,2024-01-02,0.0
195000.0,2024-01-02,-0.004800590841949837
198000.0,2024-01-02,-0.0029574861367838157
199000.0,2024-01-02,0.0
200000.0,2024-01-02,-0.00037078235075993504
201000.0,2024-01-02,-0.0007410151908113782
202000.0,2024-01-02,-0.006998158379373787
203000.0,2024-01-02,-0.0011098779134295356
205000.0,2024-01-02,0.0
206000.0,2024-01-02,0.0007423904974017681
207000.0,2024-01-02,-0.0055370985603543366
208000.0,2024-01-02,-0.003328402366863825
209000.0,2024-01-02,0.0
210000.0,2024-01-02,0.0
211000.0,2024-01-02,0.0
212000.0,2024-01-02,0.00037119524870088405
213000.0,2024-01-02,-0.00037105751391475206
214000.0,2024-01-02,-0.00037105751391475206
216000.0,2024-01-02,0.0
217000.0,2024-01-02,0.0
218000.0,2024-01-02,0.0
219000.0,2024-01-02,-0.0011123470522803602
222000.0,2024-01-02,0.0
223000.0,2024-01-02,0.0
224000.0,2024-01-02,0.0
226000.0,2024-01-02,0.0
227000.0,2024-01-02,0.0007423904974017681
228000.0,2024-01-02,0.0
230000.0,2024-01-02,-0.004062038404726853
231000.0,2024-01-02,0.0
233000.0,2024-01-02,-0.005166051660516535
234000.0,2024-01-02,0.0
236000.0,2024-01-02,0.0
237000.0,2024-01-02,0.0
242000.0,2024-01-02,0.0
250000.0,2024-01-02,-0.0007382798080471931
251000.0,2024-01-02,0.0
252000.0,2024-01-02,-0.0047988187523069215
253000.0,2024-01-02,-0.00037078235075993504
257000.0,2024-01-02,0.0
259000.0,2024-01-02,0.0
260000.0,2024-01-02,0.00037091988130555364
261000.0,2024-01-02,-0.00037078235075993504
262000.0,2024-01-02,-0.00037078235075993504
264000.0,2024-01-02,0.0
269000.0,2024-01-02,0.0
270000.0,2024-01-02,0.0
271000.0,2024-01-02,0.0
273000.0,2024-01-02,0.0
275000.0,2024-01-02,0.0
276000.0,2024-01-02,0.0
279000.0,2024-01-02,0.0
283000.0,2024-01-02,0.0
289000.0,2024-01-02,0.0
290000.0,2024-01-02,0.0
295000.0,2024-01-02,0.0
296000.0,2024-01-02,0.0
299000.0,2024-01-02,0.0
302000.0,2024-01-02,0.0
303000.0,2024-01-02,0.00037091988130555364
306000.0,2024-01-02,0.0
307000.0,2024-01-02,0.0
312000.0,2024-01-02,0.0
316000.0,2024-01-02,-0.00037105751391475206
317000.0,2024-01-02,0.0
367000.0,2024-01-02,0.0
14000.0,2024-01-03,0.0
20000.0,2024-01-03,0.0
53000.0,2024-01-03,0.0
62000.0,2024-01-03,0.0
65000.0,2024-01-03,0.0
68000.0,2024-01-03,0.0
69000.0,2024-01-03,0.0
71000.0,2024-01-03,0.0
73000.0,2024-01-03,0.0
74000.0,2024-01-03,-0.0026375282592313587
79000.0,2024-01-03,0.0
82000.0,2024-01-03,0.0007547169811319421
84000.0,2024-01-03,0.0
86000.0,2024-01-03,0.0
87000.0,2024-01-03,0.0
103000.0,2024-01-03,0.0
128000.0,2024-01-03,0.0
132000.0,2024-01-03,0.0
163000.0,2024-01-03,0.0
168000.0,2024-01-03,-0.0037565740045079066
169000.0,2024-01-03,0.0
172000.0,2024-01-03,0.0
174000.0,2024-01-03,0.0
176000.0,2024-01-03,0.0
178000.0,2024-01-03,0.0
179000.0,2024-01-03,0.0003777861730260845
180000.0,2024-01-03,-0.004497751124437732
181000.0,2024-01-03,-0.002998500749625266
182000.0,2024-01-03,-0.0015037593984961184
183000.0,2024-01-03,-0.004124484439444909
184000.0,2024-01-03,-0.001128243700639131
187000.0,2024-01-03,-0.006376594148537307
190000.0,2024-01-03,0.0
192000.0,2024-01-03,-0.005992509363295984
193000.0,2024-01-03,-0.003005259203606392
194000.0,2024-01-03,0.0
196000.0,2024-01-03,0.0
197000.0,2024-01-03,0.0003765060240963347
200000.0,2024-01-03,-0.0015037593984961184
201000.0,2024-01-03,-0.0015037593984961184
204000.0,2024-01-03,0.0
209000.0,2024-01-03,0.0
210000.0,2024-01-03,0.0
211000.0,2024-01-03,0.0
215000.0,2024-01-03,0.0
220000.0,2024-01-03,0.0
221000.0,2024-01-03,0.0
224000.0,2024-01-03,-0.002998500749625266
227000.0,2024-01-03,0.0
228000.0,2024-01-03,0.0
230000.0,2024-01-03,-0.007868115399025766
233000.0,2024-01-03,-0.004512974802557301
234000.0,2024-01-03,0.0
235000.0,2024-01-03,-0.000752162467092865
236000.0,2024-01-03,-0.007868115399025766
238000.0,2024-01-03,0.0
239000.0,2024-01-03,-0.0015054572826495027
240000.0,2024-01-03,0.0
242000.0,2024-01-03,0.0
244000.0,2024-01-03,0.0
246000.0,2024-01-03,0.0
247000.0,2024-01-03,0.0
249000.0,2024-01-03,0.0
251000.0,2024-01-03,-0.00413533834586477
253000.0,2024-01-03,0.0
257000.0,2024-01-03,0.0026445032111823696
260000.0,2024-01-03,0.0
262000.0,2024-01-03,0.0
263000.0,2024-01-03,0.003022289384208676
266000.0,2024-01-03,0.0018875047187618677
267000.0,2024-01-03,0.0
269000.0,2024-01-03,-0.003005259203606392
270000.0,2024-01-03,0.0
271000.0,2024-01-03,0.0
272000.0,2024-01-03,0.0
274000.0,2024-01-03,-0.00037735849056608206
275000.0,2024-01-03,0.0
279000.0,2024-01-03,0.0
280000.0,2024-01-03,-0.006371814092953509
281000.0,2024-01-03,0.0011325028312572094
282000.0,2024-01-03,0.0007547169811319421
283000.0,2024-01-03,-0.0007538635506972868
284000.0,2024-01-03,-0.0037579857196542443
285000.0,2024-01-03,-0.0011312217194570096
286000.0,2024-01-03,-0.0003772161448510891
287000.0,2024-01-03,-0.0003772161448510891
288000.0,2024-01-03,0.0
289000.0,2024-01-03,0.0
292000.0,2024-01-03,0.00037750094375255117
293000.0,2024-01-03,-0.0003772161448510891
294000.0,2024-01-03,0.0
295000.0,2024-01-03,0.0
296000.0,2024-01-03,-0.006369426751592355
304000.0,2024-01-03,0.0
306000.0,2024-01-03,0.0011273957158961512
309000.0,2024-01-03,0.0
310000.0,2024-01-03,0.0
320000.0,2024-01-03,0.0003756574004509794
327000.0,2024-01-03,0.0
328000.0,2024-01-03,0.00037664783427504567
331000.0,2024-01-03,-0.00488354620586029
333000.0,2024-01-03,0.0
334000.0,2024-01-03,0.0
335000.0,2024-01-03,0.00037764350453151074
336000.0,2024-01-03,-0.00413533834586477
337000.0,2024-01-03,0.0030211480362538623
338000.0,2024-01-03,-0.0018846588767432726
340000.0,2024-01-03,-0.005259203606310936
341000.0,2024-01-03,0.0
342000.0,2024-01-03,0.0
344000.0,2024-01-03,0.0
345000.0,2024-01-03,-0.004133784291619813
346000.0,2024-01-03,0.0
347000.0,2024-01-03,0.0
350000.0,2024-01-03,-0.004133784291619813
351000.0,2024-01-03,0.0
353000.0,2024-01-03,0.0003769317753485879
354000.0,2024-01-03,0.0003773584905661931
355000.0,2024-01-03,-0.00413533834586477
357000.0,2024-01-03,0.0
360000.0,2024-01-03,0.0
365000.0,2024-01-03,0.0026445032111823696
367000.0,2024-01-03,0.00037750094375255117
368000.0,2024-01-03,-0.0011303692539561538
369000.0,2024-01-03,0.0
370000.0,2024-01-03,0.0
372000.0,2024-01-03,0.0
373000.0,2024-01-03,0.0
380000.0,2024-01-03,0.0
382000.0,2024-01-03,0.0
383000.0,2024-01-03,0.0
386000.0,2024-01-03,0.0
387000.0,2024-01-03,0.0
391000.0,2024-01-03,0.0
393000.0,2024-01-03,-0.00037735849056608206
396000.0,2024-01-03,0.0
401000.0,2024-01-03,0.0
402000.0,2024-01-03,0.00037707390648566985
421000.0,2024-01-03,0.0
429000.0,2024-01-03,0.0
432000.0,2024-01-03,0.0
447000.0,2024-01-03,0.0003773584905661931
467000.0,2024-01-03,0.0
485000.0,2024-01-03,0.0
489000.0,2024-01-03,0.0
555000.0,2024-01-03,0.0
561000.0,2024-01-03,0.0
564000.0,2024-01-03,0.0
566000.0,2024-01-03,0.0
574000.0,2024-01-03,0.0
581000.0,2024-01-03,0.0
585000.0,2024-01-03,0.0
63000.0,2024-01-04,0.0
64000.0,2024-01-04,0.0003777861730260845
69000.0,2024-01-04,0.0
99000.0,2024-01-04,0.0
102000.0,2024-01-04,0.0
111000.0,2024-01-04,0.0
112000.0,2024-01-04,-0.00037707390648555883
113000.0,2024-01-04,0.0
126000.0,2024-01-04,0.0
128000.0,2024-01-04,0.0
143000.0,2024-01-04,0.0
147000.0,2024-01-04,0.0
148000.0,2024-01-04,0.0
163000.0,2024-01-04,0.0
165000.0,2024-01-04,0.0
166000.0,2024-01-04,0.0
169000.0,2024-01-04,0.0
198000.0,2024-01-04,0.0
201000.0,2024-01-04,0.0018889308651304226
204000.0,2024-01-04,0.0
206000.0,2024-01-04,0.0
207000.0,2024-01-04,0.0
208000.0,2024-01-04,-0.00037707390648555883
209000.0,2024-01-04,0.0
212000.0,2024-01-04,0.0
215000.0,2024-01-04,0.0
221000.0,2024-01-04,0.0
222000.0,2024-01-04,-0.0015071590052749828
223000.0,2024-01-04,0.0
224000.0,2024-01-04,0.0
226000.0,2024-01-04,0.0
227000.0,2024-01-04,0.0
228000.0,2024-01-04,-0.0007544322897021782
229000.0,2024-01-04,-0.0007544322897021782
230000.0,2024-01-04,0.00037750094375255117
232000.0,2024-01-04,0.0
238000.0,2024-01-04,0.0
240000.0,2024-01-04,0.0003772161448509781
241000.0,2024-01-04,0.0007547169811319421
242000.0,2024-01-04,-0.00037707390648555883
246000.0,2024-01-04,0.0
247000.0,2024-01-04,0.0
248000.0,2024-01-04,-0.0011312217194570096
249000.0,2024-01-04,0.001510574018126709
250000.0,2024-01-04,0.0
254000.0,2024-01-04,0.0
255000.0,2024-01-04,0.0003772161448509781
256000.0,2024-01-04,0.0007547169811319421
257000.0,2024-01-04,-0.00037707390648555883
263000.0,2024-01-04,-0.00037707390648555883
265000.0,2024-01-04,0.0
266000.0,2024-01-04,0.0
268000.0,2024-01-04,-0.00037707390648555883
272000.0,2024-01-04,0.0
278000.0,2024-01-04,0.0
279000.0,2024-01-04,0.0
280000.0,2024-01-04,0.0
284000.0,2024-01-04,-0.0003775009437522181
296000.0,2024-01-04,0.0
297000.0,2024-01-04,0.0
298000.0,2024-01-04,-0.0015077271013947957
299000.0,2024-01-04,-0.0018846588767432726
307000.0,2024-01-04,0.0003769317753485879
308000.0,2024-01-04,-0.0003767897513186069
309000.0,2024-01-04,0.0
310000.0,2024-01-04,0.0
313000.0,2024-01-04,0.0
314000.0,2024-01-04,0.0
315000.0,2024-01-04,0.0003773584905661931
317000.0,2024-01-04,0.0
318000.0,2024-01-04,0.0
322000.0,2024-01-04,0.0
323000.0,2024-01-04,0.0
324000.0,2024-01-04,0.00037750094375255117
325000.0,2024-01-04,0.0
327000.0,2024-01-04,-0.0003772161448510891
328000.0,2024-01-04,0.0
329000.0,2024-01-04,0.0
330000.0,2024-01-04,-0.0018832391713747842
331000.0,2024-01-04,0.0003773584905661931
332000.0,2024-01-04,-0.0018832391713747842
333000.0,2024-01-04,0.0
335000.0,2024-01-04,0.0
338000.0,2024-01-04,0.0
339000.0,2024-01-04,0.0
340000.0,2024-01-04,-0.0015071590052749828
341000.0,2024-01-04,0.0
342000.0,2024-01-04,0.0
343000.0,2024-01-04,-0.001129943502824915
345000.0,2024-01-04,0.0
346000.0,2024-01-04,-0.0003772161448510891
347000.0,2024-01-04,-0.00037707390648555883
348000.0,2024-01-04,0.0
349000.0,2024-01-04,0.0
351000.0,2024-01-04,0.0
352000.0,2024-01-04,0.0
353000.0,2024-01-04,0.0
354000.0,2024-01-04,0.0
363000.0,2024-01-04,0.0
366000.0,2024-01-04,0.0
370000.0,2024-01-04,0.0
375000.0,2024-01-04,0.0
376000.0,2024-01-04,0.0
377000.0,2024-01-04,0.0
378000.0,2024-01-04,-0.0003772161448510891
384000.0,2024-01-04,0.0
386000.0,2024-01-04,0.0
389000.0,2024-01-04,0.0
391000.0,2024-01-04,0.0
392000.0,2024-01-04,0.0
395000.0,2024-01-04,0.0
402000.0,2024-01-04,0.0
407000.0,2024-01-04,-0.0007532956685498693
431000.0,2024-01-04,0.0
443000.0,2024-01-04,0.0
444000.0,2024-01-04,0.0
465000.0,2024-01-04,0.0
6000.0,2024-01-05,0.0
55000.0,2024-01-05,0.0
56000.0,2024-01-05,0.0
57000.0,2024-01-05,0.0
58000.0,2024-01-05,0.0
108000.0,2024-01-05,0.0
159000.0,2024-01-05,0.0
202000.0,2024-01-05,-0.0003772161448510891
203000.0,2024-01-05,0.0
204000.0,2024-01-05,0.0
205000.0,2024-01-05,-0.0026405130139571797
206000.0,2024-01-05,-0.0033936651583709176
207000.0,2024-01-05,0.0
208000.0,2024-01-05,0.0
209000.0,2024-01-05,-0.0007535795026374359
210000.0,2024-01-05,0.0
211000.0,2024-01-05,0.0015071590052750938
213000.0,2024-01-05,-0.0018889308651303116
215000.0,2024-01-05,0.0
216000.0,2024-01-05,0.0
217000.0,2024-01-05,-0.0007541478129713397
218000.0,2024-01-05,0.0
219000.0,2024-01-05,-0.00037693177534869893
220000.0,2024-01-05,0.0
222000.0,2024-01-05,0.0
224000.0,2024-01-05,0.0
226000.0,2024-01-05,-0.005269100489273537
227000.0,2024-01-05,-0.0022590361445784524
228000.0,2024-01-05,-0.004140007527286271
229000.0,2024-01-05,0.0
230000.0,2024-01-05,-0.0026385224274405594
232000.0,2024-01-05,-0.0011325028312568763
233000.0,2024-01-05,-0.0022615906520920825
234000.0,2024-01-05,-0.0007538635506972868
235000.0,2024-01-05,0.0
236000.0,2024-01-05,-0.002635542168674898
239000.0,2024-01-05,0.0
241000.0,2024-01-05,-0.0011337868480726376
242000.0,2024-01-05,0.0
243000.0,2024-01-05,0.0
245000.0,2024-01-05,0.0
246000.0,2024-01-05,0.0
247000.0,2024-01-05,-0.0030188679245283234
248000.0,2024-01-05,-0.0022650056625139747
249000.0,2024-01-05,-0.002642506606266526
250000.0,2024-01-05,0.0
251000.0,2024-01-05,-0.0003783579265986825
252000.0,2024-01-05,-0.0011337868480726376
253000.0,2024-01-05,0.0
254000.0,2024-01-05,-0.0011337868480726376
255000.0,2024-01-05,-0.0003776435045318438
256000.0,2024-01-05,0.0
258000.0,2024-01-05,0.0
260000.0,2024-01-05,0.0
262000.0,2024-01-05,0.0
263000.0,2024-01-05,0.0
264000.0,2024-01-05,0.0
265000.0,2024-01-05,0.0
266000.0,2024-01-05,0.00037764350453151074
267000.0,2024-01-05,0.0003777861730260845
268000.0,2024-01-05,0.0
269000.0,2024-01-05,0.0
270000.0,2024-01-05,-0.0011325028312568763
271000.0,2024-01-05,0.0
272000.0,2024-01-05,0.0
274000.0,2024-01-05,0.0
277000.0,2024-01-05,0.0
278000.0,2024-01-05,0.0
279000.0,2024-01-05,-0.0003775009437522181
280000.0,2024-01-05,0.0
281000.0,2024-01-05,-0.0003779289493576199
282000.0,2024-01-05,0.0
283000.0,2024-01-05,0.0
284000.0,2024-01-05,0.0
307000.0,2024-01-05,0.0
308000.0,2024-01-05,-0.004146249528835355
310000.0,2024-01-05,0.0
311000.0,2024-01-05,-0.006017299736743031
313000.0,2024-01-05,0.0
315000.0,2024-01-05,0.0
316000.0,2024-01-05,0.0
317000.0,2024-01-05,0.0
327000.0,2024-01-05,-0.00037693177534869893
339000.0,2024-01-05,0.0
340000.0,2024-01-05,0.0
345000.0,2024-01-05,-0.00037650602409644573
350000.0,2024-01-05,0.0
352000.0,2024-01-05,0.0
401000.0,2024-01-05,0.0
403000.0,2024-01-05,0.0
423000.0,2024-01-05,0.0
440000.0,2024-01-05,0.0
445000.0,2024-01-05,0.0
485000.0,2024-01-05,0.0
589000.0,2024-01-05,0.0
590000.0,2024-01-05,0.0
596000.0,2024-01-05,0.0
598000.0,2024-01-05,0.0
600000.0,2024-01-05,0.0
601000.0,2024-01-05,0.00037807183364857444
602000.0,2024-01-05,-0.0007558578987152398
603000.0,2024-01-05,0.0
605000.0,2024-01-05,0.0
608000.0,2024-01-05,0.0
614000.0,2024-01-05,0.0
615000.0,2024-01-05,0.0
616000.0,2024-01-05,0.0
623000.0,2024-01-05,0.0
624000.0,2024-01-05,-0.0003780718336484634
14000.0,2024-01-08,0.00037636432066245895
20000.0,2024-01-08,0.0
30000.0,2024-01-08,0.0
54000.0,2024-01-08,0.0
55000.0,2024-01-08,0.0
59000.0,2024-01-08,0.0
60000.0,2024-01-08,0.0
62000.0,2024-01-08,0.0
63000.0,2024-01-08,0.0007527286413246959
64000.0,2024-01-08,0.0
65000.0,2024-01-08,0.0007527286413246959
70000.0,2024-01-08,-0.0003762227238526261
73000.0,2024-01-08,-0.0007518796992480592
74000.0,2024-01-08,0.0007524454477050302
75000.0,2024-01-08,0.0
76000.0,2024-01-08,0.00037622272385240407
77000.0,2024-01-08,0.0
78000.0,2024-01-08,0.0
79000.0,2024-01-08,-0.00037453183520608224
80000.0,2024-01-08,0.0
81000.0,2024-01-08,0.0
85000.0,2024-01-08,0.0003756574004509794
94000.0,2024-01-08,0.0
115000.0,2024-01-08,0.0
118000.0,2024-01-08,0.0
124000.0,2024-01-08,0.0
128000.0,2024-01-08,0.0
143000.0,2024-01-08,0.0
146000.0,2024-01-08,0.0
149000.0,2024-01-08,0.0003750937734432469
150000.0,2024-01-08,0.0
152000.0,2024-01-08,-0.0022497187851516776
154000.0,2024-01-08,0.0
162000.0,2024-01-08,0.0
165000.0,2024-01-08,0.0
166000.0,2024-01-08,-0.0007513148009015147
167000.0,2024-01-08,0.0
168000.0,2024-01-08,-0.004868913857677959
169000.0,2024-01-08,-0.004496065942300453
170000.0,2024-01-08,-0.0037495313085864623
171000.0,2024-01-08,0.0
173000.0,2024-01-08,-0.001126972201352383
174000.0,2024-01-08,0.0
175000.0,2024-01-08,-0.0033720494567253123
176000.0,2024-01-08,0.00037636432066245895
177000.0,2024-01-08,-0.0026276276276275823
178000.0,2024-01-08,-0.0011265490048817384
179000.0,2024-01-08,-0.001126972201352383
180000.0,2024-01-08,-0.0015020653398424288
181000.0,2024-01-08,-0.000376081233546266
182000.0,2024-01-08,0.00037622272385240407
184000.0,2024-01-08,-0.000375375375375242
185000.0,2024-01-08,-0.0037467216185836927
186000.0,2024-01-08,0.0
187000.0,2024-01-08,0.0
188000.0,2024-01-08,0.0003755163349603574
189000.0,2024-01-08,-0.002248032971150171
190000.0,2024-01-08,0.0
192000.0,2024-01-08,-0.0003755163349606905
197000.0,2024-01-08,0.0
199000.0,2024-01-08,0.0
218000.0,2024-01-08,0.0
235000.0,2024-01-08,0.0
268000.0,2024-01-08,-0.0007515971439310265
269000.0,2024-01-08,0.0
270000.0,2024-01-08,0.0
271000.0,2024-01-08,0.0
274000.0,2024-01-08,0.0
275000.0,2024-01-08,-0.00037579857196545774
276000.0,2024-01-08,0.0
277000.0,2024-01-08,0.0
278000.0,2024-01-08,-0.0029996250468692365
280000.0,2024-01-08,0.0
281000.0,2024-01-08,0.0
282000.0,2024-01-08,0.0
284000.0,2024-01-08,0.0
285000.0,2024-01-08,0.0
286000.0,2024-01-08,-0.002248875562218977
287000.0,2024-01-08,0.0
288000.0,2024-01-08,-0.0014992503748126884
289000.0,2024-01-08,0.0003755163349603574
292000.0,2024-01-08,0.0
297000.0,2024-01-08,0.0
335000.0,2024-01-08,-0.000374251497005873
9000.0,2024-01-09,0.0
21000.0,2024-01-09,0.0
45000.0,2024-01-09,0.0
62000.0,2024-01-09,0.0
63000.0,2024-01-09,0.0
64000.0,2024-01-09,0.0
66000.0,2024-01-09,-0.0018698578908002972
67000.0,2024-01-09,0.0
69000.0,2024-01-09,0.00037425149700598404
108000.0,2024-01-09,0.0
115000.0,2024-01-09,0.0
149000.0,2024-01-09,0.0
150000.0,2024-01-09,0.0
156000.0,2024-01-09,0.0
162000.0,2024-01-09,0.0
194000.0,2024-01-09,0.0
204000.0,2024-01-09,0.0
206000.0,2024-01-09,0.0
207000.0,2024-01-09,0.0
208000.0,2024-01-09,-0.00037579857196545774
212000.0,2024-01-09,-0.0007496251874062887
213000.0,2024-01-09,-0.0033632286995517457
214000.0,2024-01-09,-0.002620741295395135
215000.0,2024-01-09,0.0022573363431150906
216000.0,2024-01-09,0.0
217000.0,2024-01-09,-0.0048652694610779035
218000.0,2024-01-09,-0.003370786516853852
219000.0,2024-01-09,-0.0037425149700598404
220000.0,2024-01-09,-0.004116766467065713
221000.0,2024-01-09,-0.004491017964071808
222000.0,2024-01-09,-0.004861630516080573
223000.0,2024-01-09,0.0
224000.0,2024-01-09,0.0
226000.0,2024-01-09,0.0
229000.0,2024-01-09,0.0
237000.0,2024-01-09,0.0
238000.0,2024-01-09,-0.00411214953271033
239000.0,2024-01-09,0.0
245000.0,2024-01-09,-0.005235602094240788
246000.0,2024-01-09,0.0
247000.0,2024-01-09,0.0003757985719652357
249000.0,2024-01-09,-0.0003755163349606905
250000.0,2024-01-09,0.0
251000.0,2024-01-09,-0.0003755163349606905
252000.0,2024-01-09,-0.0003755163349606905
253000.0,2024-01-09,0.0
254000.0,2024-01-09,-0.0007510326699210479
255000.0,2024-01-09,-0.004487658937920691
256000.0,2024-01-09,0.0
257000.0,2024-01-09,-0.0056032872618603236
258000.0,2024-01-09,-0.004857997010463411
259000.0,2024-01-09,0.0
279000.0,2024-01-09,0.0
294000.0,2024-01-09,0.0
296000.0,2024-01-09,0.0
306000.0,2024-01-09,0.0
307000.0,2024-01-09,-0.00037579857196545774
308000.0,2024-01-09,0.00037608123354648804
309000.0,2024-01-09,0.00037608123354648804
310000.0,2024-01-09,0.0
311000.0,2024-01-09,0.0
312000.0,2024-01-09,0.00037608123354648804
315000.0,2024-01-09,0.0
319000.0,2024-01-09,0.0
320000.0,2024-01-09,-0.00037579857196545774
321000.0,2024-01-09,0.0
322000.0,2024-01-09,0.0
339000.0,2024-01-09,0.0
347000.0,2024-01-09,0.0
351000.0,2024-01-09,0.0003756574004509794
352000.0,2024-01-09,0.0
354000.0,2024-01-09,0.0
355000.0,2024-01-09,0.0
357000.0,2024-01-09,0.0
406000.0,2024-01-09,0.0
407000.0,2024-01-09,0.0
409000.0,2024-01-09,0.0
411000.0,2024-01-09,0.0
12000.0,2024-01-10,0.0
96000.0,2024-01-10,0.0
104000.0,2024-01-10,0.0
115000.0,2024-01-10,0.0
125000.0,2024-01-10,0.0
153000.0,2024-01-10,0.0
178000.0,2024-01-10,0.0
179000.0,2024-01-10,0.0
185000.0,2024-01-10,0.0
188000.0,2024-01-10,0.0
189000.0,2024-01-10,0.003028009084027339
206000.0,2024-01-10,0.00037835792659834944
207000.0,2024-01-10,0.0
208000.0,2024-01-10,0.0
211000.0,2024-01-10,0.0
221000.0,2024-01-10,0.0
225000.0,2024-01-10,0.0
227000.0,2024-01-10,0.0
240000.0,2024-01-10,0.0
244000.0,2024-01-10,-0.00037707390648555883
245000.0,2024-01-10,0.0
247000.0,2024-01-10,0.0
248000.0,2024-01-10,0.001888217522658664
250000.0,2024-01-10,0.0
251000.0,2024-01-10,0.0
252000.0,2024-01-10,-0.00037693177534869893
253000.0,2024-01-10,-0.00037693177534869893
255000.0,2024-01-10,0.0011346444780635512
256000.0,2024-01-10,0.002266717038156507
257000.0,2024-01-10,-0.0007547169811320531
258000.0,2024-01-10,0.002266717038156507
259000.0,2024-01-10,0.0011320754716981352
260000.0,2024-01-10,0.0007547169811319421
262000.0,2024-01-10,-0.0007547169811320531
263000.0,2024-01-10,0.0
265000.0,2024-01-10,0.00037750094375255117
266000.0,2024-01-10,-0.0003775009437522181
267000.0,2024-01-10,0.0
268000.0,2024-01-10,0.0
272000.0,2024-01-10,0.0
276000.0,2024-01-10,0.0
286000.0,2024-01-10,0.0
287000.0,2024-01-10,0.0
289000.0,2024-01-10,0.0
291000.0,2024-01-10,0.0
294000.0,2024-01-10,0.0
295000.0,2024-01-10,0.0
296000.0,2024-01-10,0.0
297000.0,2024-01-10,0.0
298000.0,2024-01-10,0.0
299000.0,2024-01-10,0.0
304000.0,2024-01-10,0.0
306000.0,2024-01-10,0.0
308000.0,2024-01-10,0.0
313000.0,2024-01-10,0.0
316000.0,2024-01-10,0.0
319000.0,2024-01-10,0.0
323000.0,2024-01-10,0.0
324000.0,2024-01-10,-0.0003772161448510891
325000.0,2024-01-10,0.0
327000.0,2024-01-10,0.0
330000.0,2024-01-10,0.0003773584905661931
331000.0,2024-01-10,0.0
332000.0,2024-01-10,0.0
333000.0,2024-01-10,0.0
335000.0,2024-01-10,0.0
339000.0,2024-01-10,0.0
342000.0,2024-01-10,0.0
344000.0,2024-01-10,0.0
345000.0,2024-01-10,-0.0015082956259425684
348000.0,2024-01-10,0.0
349000.0,2024-01-10,0.0
350000.0,2024-01-10,0.0
351000.0,2024-01-10,0.0007547169811319421
353000.0,2024-01-10,0.0
355000.0,2024-01-10,0.0
356000.0,2024-01-10,0.001510574018126709
357000.0,2024-01-10,0.0
358000.0,2024-01-10,0.0015100037750095385
359000.0,2024-01-10,-0.0007547169811320531
360000.0,2024-01-10,0.001510574018126709
361000.0,2024-01-10,0.0
362000.0,2024-01-10,0.0
363000.0,2024-01-10,-0.0007547169811320531
364000.0,2024-01-10,0.0
365000.0,2024-01-10,0.00037750094375255117
366000.0,2024-01-10,0.0
368000.0,2024-01-10,0.0
375000.0,2024-01-10,0.0
376000.0,2024-01-10,0.0011329305135951984
377000.0,2024-01-10,-0.0003772161448510891
378000.0,2024-01-10,0.0
379000.0,2024-01-10,0.0011329305135951984
380000.0,2024-01-10,0.001511144692104338
382000.0,2024-01-10,0.0
383000.0,2024-01-10,0.0
384000.0,2024-01-10,-0.0011316484345530453
385000.0,2024-01-10,0.0
386000.0,2024-01-10,0.0
387000.0,2024-01-10,0.0011329305135951984
388000.0,2024-01-10,0.0003773584905661931
389000.0,2024-01-10,0.0003773584905661931
390000.0,2024-01-10,-0.0003772161448510891
391000.0,2024-01-10,0.0003773584905661931
392000.0,2024-01-10,0.0
395000.0,2024-01-10,0.0
396000.0,2024-01-10,0.0
399000.0,2024-01-10,0.0
